   Dia   Mês   Ano  Hora
    07    05  2024    05       -1.000000
    07    05  2024    06       -1.000000
    07    05  2024    07       -1.000000
    07    05  2024    08       -1.000000
    07    05  2024    09       -1.000000
    07    05  2024    10       -1.000000
    07    05  2024    11       -1.000000
    07    05  2024    12       -1.000000
    07    05  2024    13       -1.000000
    07    05  2024    14       -1.000000
    07    05  2024    15       -1.000000
    07    05  2024    16       -1.000000
    07    05  2024    17       -1.000000
    07    05  2024    18       -1.000000
    07    05  2024    19       -1.000000
    07    05  2024    20       -1.000000
    07    05  2024    21       -1.000000
    07    05  2024    22       -1.000000
    07    05  2024    23       -1.000000
    08    05  2024    00       -1.000000
    08    05  2024    01       -1.000000
    08    05  2024    02       -1.000000
    08    05  2024    03       -1.000000
    08    05  2024    04       -1.000000
    08    05  2024    05       -1.000000
    08    05  2024    06       -1.000000
    08    05  2024    07       -1.000000
    08    05  2024    08       -1.000000
    08    05  2024    09       -1.000000
    08    05  2024    10       -1.000000
    08    05  2024    11       -1.000000
    08    05  2024    12       -1.000000
    08    05  2024    13       -1.000000
    08    05  2024    14       -1.000000
    08    05  2024    15       -1.000000
    08    05  2024    16       -1.000000
    08    05  2024    17       -1.000000
    08    05  2024    18       -1.000000
    08    05  2024    19       -1.000000
    08    05  2024    20       -1.000000
    08    05  2024    21       -1.000000
    08    05  2024    22       -1.000000
    08    05  2024    23       -1.000000
    09    05  2024    00       -1.000000
    09    05  2024    01       -1.000000
    09    05  2024    02       -1.000000
    09    05  2024    03       -1.000000
    09    05  2024    04       -1.000000
    09    05  2024    05       -1.000000
    09    05  2024    06       -1.000000
    09    05  2024    07       -1.000000
    09    05  2024    08       -1.000000
    09    05  2024    09       -1.000000
    09    05  2024    10       -1.000000
    09    05  2024    11       -1.000000
    09    05  2024    12       -1.000000
    09    05  2024    13       -1.000000
    09    05  2024    14       -1.000000
    09    05  2024    15       -1.000000
    09    05  2024    16       -1.000000
    09    05  2024    17       -1.000000
    09    05  2024    18       -1.000000
    09    05  2024    19       -1.000000
    09    05  2024    20       -1.000000
    09    05  2024    21       -1.000000
    09    05  2024    22       -1.000000
    09    05  2024    23       -1.000000
    10    05  2024    00       -1.000000
    10    05  2024    01       -1.000000
    10    05  2024    02       -1.000000
    10    05  2024    03       -1.000000
    10    05  2024    04       -1.000000
    10    05  2024    05       -1.000000
    10    05  2024    06       -1.000000
    10    05  2024    07       -1.000000
    10    05  2024    08       -1.000000
    10    05  2024    09       -1.000000
    10    05  2024    10       -1.000000
    10    05  2024    11       -1.000000
    10    05  2024    12       -1.000000
    10    05  2024    13       -1.000000
    10    05  2024    14       -1.000000
    10    05  2024    15       -1.000000
    10    05  2024    16       -1.000000
    10    05  2024    17       -1.000000
    10    05  2024    18       -1.000000
    10    05  2024    19       -1.000000
    10    05  2024    20       -1.000000
    10    05  2024    21       -1.000000
    10    05  2024    22       -1.000000
    10    05  2024    23       -1.000000
    11    05  2024    00       -1.000000
    11    05  2024    01       -1.000000
    11    05  2024    02       -1.000000
    11    05  2024    03       -1.000000
    11    05  2024    04       -1.000000
    11    05  2024    05       -1.000000
    11    05  2024    06       -1.000000
    11    05  2024    07       -1.000000
    11    05  2024    08       -1.000000
    11    05  2024    09       -1.000000
    11    05  2024    10       -1.000000
    11    05  2024    11       -1.000000
    11    05  2024    12       -1.000000
    11    05  2024    13       -1.000000
    11    05  2024    14       -1.000000
    11    05  2024    15       -1.000000
    11    05  2024    16       -1.000000
    11    05  2024    17       -1.000000
    11    05  2024    18       -1.000000
    11    05  2024    19       -1.000000
    11    05  2024    20       -1.000000
    11    05  2024    21       -1.000000
    11    05  2024    22       -1.000000
    11    05  2024    23       -1.000000
    12    05  2024    00       -1.000000
    12    05  2024    01       -1.000000
    12    05  2024    02       -1.000000
    12    05  2024    03       -1.000000
    12    05  2024    04       -1.000000
    12    05  2024    05       -1.000000
    12    05  2024    06       -1.000000
    12    05  2024    07       -1.000000
    12    05  2024    08       -1.000000
    12    05  2024    09       -1.000000
    12    05  2024    10       -1.000000
    12    05  2024    11       -1.000000
    12    05  2024    12       -1.000000
    12    05  2024    13       -1.000000
    12    05  2024    14       -1.000000
    12    05  2024    15       -1.000000
    12    05  2024    16       -1.000000
    12    05  2024    17       -1.000000
    12    05  2024    18       -1.000000
    12    05  2024    19       -1.000000
    12    05  2024    20       -1.000000
    12    05  2024    21       -1.000000
    12    05  2024    22       -1.000000
    12    05  2024    23       -1.000000
    13    05  2024    00       -1.000000
    13    05  2024    01       -1.000000
    13    05  2024    02       -1.000000
    13    05  2024    03       -1.000000
    13    05  2024    04       -1.000000
    13    05  2024    05       -1.000000
    13    05  2024    06       -1.000000
    13    05  2024    07       -1.000000
    13    05  2024    08       -1.000000
    13    05  2024    09       -1.000000
    13    05  2024    10       -1.000000
    13    05  2024    11       -1.000000
    13    05  2024    12       -1.000000
    13    05  2024    13       -1.000000
    13    05  2024    14       -1.000000
    13    05  2024    15       -1.000000
    13    05  2024    16       -1.000000
    13    05  2024    17       -1.000000
    13    05  2024    18       -1.000000
    13    05  2024    19       -1.000000
    13    05  2024    20       -1.000000
    13    05  2024    21       -1.000000
    13    05  2024    22       -1.000000
    13    05  2024    23       -1.000000
    14    05  2024    00       -1.000000
    14    05  2024    01       -1.000000
    14    05  2024    02       -1.000000
    14    05  2024    03       -1.000000
    14    05  2024    04       -1.000000
    14    05  2024    05       -1.000000
    14    05  2024    06       -1.000000
    14    05  2024    07       -1.000000
    14    05  2024    08       -1.000000
    14    05  2024    09       -1.000000
    14    05  2024    10       -1.000000
    14    05  2024    11       -1.000000
    14    05  2024    12       -1.000000
    14    05  2024    13       -1.000000
    14    05  2024    14       -1.000000
    14    05  2024    15       -1.000000
    14    05  2024    16       -1.000000
    14    05  2024    17       -1.000000
    14    05  2024    18       -1.000000
    14    05  2024    19       -1.000000
    14    05  2024    20       -1.000000
    14    05  2024    21       -1.000000
    14    05  2024    22       -1.000000
    14    05  2024    23       -1.000000
    15    05  2024    00       -1.000000
    15    05  2024    01       -1.000000
    15    05  2024    02       -1.000000
    15    05  2024    03       -1.000000
    15    05  2024    04       -1.000000
    15    05  2024    05       -1.000000
    15    05  2024    06       -1.000000
    15    05  2024    07       -1.000000
    15    05  2024    08       -1.000000
    15    05  2024    09       -1.000000
    15    05  2024    10       -1.000000
    15    05  2024    11       -1.000000
    15    05  2024    12       -1.000000
    15    05  2024    13       -1.000000
    15    05  2024    14       -1.000000
    15    05  2024    15       -1.000000
    15    05  2024    16       -1.000000
    15    05  2024    17       -1.000000
    15    05  2024    18       -1.000000
    15    05  2024    19       -1.000000
    15    05  2024    20       -1.000000
    15    05  2024    21       -1.000000
    15    05  2024    22       -1.000000
    15    05  2024    23       -1.000000
    16    05  2024    00       -1.000000
    16    05  2024    01       -1.000000
    16    05  2024    02       -1.000000
    16    05  2024    03       -1.000000
    16    05  2024    04       -1.000000
    16    05  2024    05       -1.000000
    16    05  2024    06       -1.000000
    16    05  2024    07       -1.000000
    16    05  2024    08       -1.000000
    16    05  2024    09       -1.000000
    16    05  2024    10       -1.000000
    16    05  2024    11       -1.000000
    16    05  2024    12       -1.000000
    16    05  2024    13       -1.000000
