   Dia   Mês   Ano   Hora   Chuva
    23    09  2023    22        0.000000
    23    09  2023    23        0.000000
    24    09  2023    00        0.000000
    24    09  2023    01        0.000000
    24    09  2023    02        0.000000
    24    09  2023    03        0.000000
    24    09  2023    04        0.000000
    24    09  2023    05        0.000000
    24    09  2023    06        0.000000
    24    09  2023    07        0.000000
    24    09  2023    08        0.000000
    24    09  2023    09        0.000000
    24    09  2023    10        0.000000
    24    09  2023    11        0.000000
    24    09  2023    12        0.000000
    24    09  2023    13        0.000000
    24    09  2023    14        0.000000
    24    09  2023    15        0.000000
    24    09  2023    16        0.000000
    24    09  2023    17        0.000000
    24    09  2023    18        0.000000
    24    09  2023    19        0.000000
    24    09  2023    20        0.000000
    24    09  2023    21        0.000000
    24    09  2023    22        0.000000
    24    09  2023    23        0.000000
    25    09  2023    00        0.000000
    25    09  2023    01        0.000000
    25    09  2023    02        0.000000
    25    09  2023    03        0.000000
    25    09  2023    04        0.000000
    25    09  2023    05        0.000000
    25    09  2023    06        0.000000
    25    09  2023    07        0.000000
    25    09  2023    08        0.000000
    25    09  2023    09        0.000000
    25    09  2023    10        0.000000
    25    09  2023    11        0.000000
    25    09  2023    12        0.000000
    25    09  2023    13        0.000000
    25    09  2023    14       13.200000
    25    09  2023    15        5.000000
    25    09  2023    16        0.600000
    25    09  2023    17        0.000000
    25    09  2023    18        0.000000
    25    09  2023    19        0.000000
    25    09  2023    20        0.000000
    25    09  2023    21        0.000000
    25    09  2023    22       -1.000000
    25    09  2023    23       -1.000000
    26    09  2023    00       -1.000000
    26    09  2023    01       -1.000000
    26    09  2023    02       -1.000000
    26    09  2023    03       -1.000000
    26    09  2023    04       -1.000000
    26    09  2023    05       -1.000000
    26    09  2023    06       -1.000000
    26    09  2023    07       -1.000000
    26    09  2023    08       -1.000000
    26    09  2023    09       -1.000000
    26    09  2023    10       -1.000000
    26    09  2023    11       -1.000000
    26    09  2023    12       -1.000000
    26    09  2023    13       -1.000000
    26    09  2023    14       -1.000000
    26    09  2023    15       -1.000000
    26    09  2023    16       -1.000000
    26    09  2023    17       -1.000000
    26    09  2023    18       -1.000000
    26    09  2023    19       -1.000000
    26    09  2023    20       -1.000000
    26    09  2023    21       -1.000000
    26    09  2023    22       -1.000000
    26    09  2023    23       -1.000000
    27    09  2023    00       -1.000000
    27    09  2023    01       -1.000000
    27    09  2023    02       -1.000000
    27    09  2023    03       -1.000000
    27    09  2023    04       -1.000000
    27    09  2023    05       -1.000000
    27    09  2023    06       -1.000000
    27    09  2023    07       -1.000000
    27    09  2023    08       -1.000000
    27    09  2023    09       -1.000000
    27    09  2023    10       -1.000000
    27    09  2023    11       -1.000000
    27    09  2023    12       -1.000000
    27    09  2023    13       -1.000000
    27    09  2023    14       -1.000000
    27    09  2023    15       -1.000000
    27    09  2023    16       -1.000000
    27    09  2023    17       -1.000000
    27    09  2023    18       -1.000000
    27    09  2023    19       -1.000000
    27    09  2023    20       -1.000000
    27    09  2023    21       -1.000000
    27    09  2023    22       -1.000000
    27    09  2023    23       -1.000000
    28    09  2023    00       -1.000000
    28    09  2023    01       -1.000000
    28    09  2023    02       -1.000000
    28    09  2023    03       -1.000000
    28    09  2023    04       -1.000000
    28    09  2023    05       -1.000000
    28    09  2023    06       -1.000000
    28    09  2023    07       -1.000000
    28    09  2023    08       -1.000000
    28    09  2023    09       -1.000000
    28    09  2023    10       -1.000000
    28    09  2023    11       -1.000000
    28    09  2023    12       -1.000000
    28    09  2023    13       -1.000000
    28    09  2023    14       -1.000000
    28    09  2023    15       -1.000000
    28    09  2023    16       -1.000000
    28    09  2023    17       -1.000000
    28    09  2023    18       -1.000000
    28    09  2023    19       -1.000000
    28    09  2023    20       -1.000000
    28    09  2023    21       -1.000000
    28    09  2023    22       -1.000000
    28    09  2023    23       -1.000000
    29    09  2023    00       -1.000000
    29    09  2023    01       -1.000000
    29    09  2023    02       -1.000000
    29    09  2023    03       -1.000000
    29    09  2023    04       -1.000000
    29    09  2023    05       -1.000000
    29    09  2023    06       -1.000000
    29    09  2023    07       -1.000000
    29    09  2023    08       -1.000000
    29    09  2023    09       -1.000000
    29    09  2023    10       -1.000000
    29    09  2023    11       -1.000000
    29    09  2023    12       -1.000000
    29    09  2023    13       -1.000000
    29    09  2023    14       -1.000000
    29    09  2023    15       -1.000000
    29    09  2023    16       -1.000000
    29    09  2023    17       -1.000000
    29    09  2023    18       -1.000000
    29    09  2023    19       -1.000000
    29    09  2023    20       -1.000000
    29    09  2023    21       -1.000000
    29    09  2023    22       -1.000000
    29    09  2023    23       -1.000000
    30    09  2023    00       -1.000000
    30    09  2023    01       -1.000000
    30    09  2023    02       -1.000000
    30    09  2023    03       -1.000000
    30    09  2023    04       -1.000000
    30    09  2023    05       -1.000000
    30    09  2023    06       -1.000000
    30    09  2023    07       -1.000000
    30    09  2023    08       -1.000000
    30    09  2023    09       -1.000000
    30    09  2023    10       -1.000000
    30    09  2023    11       -1.000000
    30    09  2023    12       -1.000000
    30    09  2023    13       -1.000000
    30    09  2023    14       -1.000000
    30    09  2023    15       -1.000000
    30    09  2023    16       -1.000000
    30    09  2023    17       -1.000000
    30    09  2023    18       -1.000000
    30    09  2023    19       -1.000000
    30    09  2023    20       -1.000000
